"sku";"name_en";"short_desc_en";"price";"salable";"stock_qty";"in_stock";"ProductId";"purchasable";"brand";"manual_categories"
"TUC0321";"Tucano tugo Medium Backpack 20L MacBook Pro 13 and 15 / Retina / Air 13 Blue";"Backpack 20 liter single compartment handles and pockets for MacBook Pro 13-inch and 15-inch / Retina / Air 13-inch";"59.9";0;0;0;19059;0;"Tucano";"accessories"
"MIN0001";"Minibatt Pack M1 + base wireless charging iPhone 6";"Case M1 (accepts wireless charging) + wireless charging base for iPhone 6";"79.9";1;3;1;18903;1;"Minibatt";"accessories"
"MIN0002";"Minibatt Pack M1 + base wireless charging iPhone 6 Plus";"Case M1 (accepts wireless charging) + wireless charging base for iPhone 6 Plus";"79.9";1;2;1;18904;1;"Minibatt";"accessories"
"MIN0003";"Minibatt Pack M1 + base wireless charging iPhone 7";"Case M1 (accepts wireless charging) + wireless charging base for iPhone 7";"79.9";1;4;1;18905;1;"Minibatt";"accessories"
"MIN0004-A";"Open - Minibatt wireless battery pack M1 for iPhone 7 Plus (31523)";"Reconditioned cover M1 (accepts wireless charging) + wireless charging base for iPhone 7 Plus";"79.9";1;1;0;21011;1;"Minibatt";"accessories"
"TUC0322";"Tucano tugo Large Backpack 38L MacBook Pro 13 and 15 / Retina 17 / Air 13 Green";"Backpack 38 liter single compartment handles and pockets for MacBook Pro 13-inch and 15-inch / 17-inch Retina / Air 13-inch";"69.9";0;0;0;19060;0;"Tucano";"accessories"
"TUC0323";"Tucano tugo Large Backpack 38L MacBook Pro 13 and 15 / Retina 17 / Air 13 Black";"Backpack 38 liter single compartment handles and pockets for MacBook Pro 13-inch and 15-inch / 17-inch Retina / Air 13-inch";"69.9";0;0;0;19061;0;"Tucano";"accessories"
"WIK0001";"Wikango 600 Spanish warning radars";"Notices of fixed radar radar radar traffic light sections and dangerous areas";"89.9";0;0;0;18907;0;"Wikango";"accessories"
"TUC0324";"Tucano tugo Large Backpack 38L MacBook Pro 13 and 15 / Retina 17 / Air 13 Blue";"38L backpack cabin with pockets for single compartment handles and 13-inch MacBook Pro and 15-inch / 17-inch Retina / Air 13-inch";"69.9";0;0;0;19062;0;"Tucano";"accessories"
"WIK0002";"Wikango 700 Spanish warning radars battery";"Notices of fixed radar radar radar sections of light and hazardous areas.";"109.9";0;0;0;18908;0;"Wikango";"accessories"
"TUC0325";"Forte Backpack Tucano MacBook Pro 13 and 15 / Retina / Air 13 Green";"compact backpack with laptop compartment and front pocket for MacBook Pro and MacBook Air";"39.9";0;0;0;19063;0;"Tucano";"accessories"
"TUC0326";"Forte Backpack Tucano MacBook Pro 13 and 15 / Retina / Air 13 Black";"compact backpack with laptop compartment and front pocket";"39.9";0;0;0;19064;0;"Tucano";"accessories"
"TUC0327";"Tucano Doppio Backpack MacBook Pro 13 and 15 / Retina / Air 13 Blue";"Large backpack compact and suitable for students and professionals townscape.";"42.9";0;0;0;19065;0;"Tucano";"accessories"
"TUC0328";"Tucano Doppio Backpack MacBook Pro 13 and 15 / Retina / Air 13 Black";"large backpack compact and townscape suitable for students and professionals for MacBook Pro / Retina / Air";"42.9";0;0;0;19066;0;"Tucano";"accessories"
"TUC0329";"Forte Maletin Tucano Macbook Pro / Retina 15 Black";"compact and functional case with padded compartment to carry your MacBook";"29.9";0;0;0;19067;0;"Tucano";"accessories"
"TUC0330";"Tucano Elements Second Skin Case MacBook Air 13 Silver";"Neoprene 4mm thick and interior velvet MacBook Air 13 inches";"29.9";0;0;0;19068;0;"Tucano";"accessories"
"TUC0331";"Tucano Elements Second Skin Case MacBook Air 13 Red";"Neoprene 4mm thick and interior velvet MacBook Air 13 inches";"29.9";0;0;0;19069;0;"Tucano";"accessories"
"TUC0335";"Agio case Tucano Macbook Pro / Retina 15 Gray Green";"nylon bag with internal compartment antivibration MacBook Pro 15 inch MacBook Retina 15";"69.9";0;0;0;19073;0;"Tucano";"accessories"
"TUC0332";"Tucano Elements Second Skin MacBook Pro Case / Retina 15 Silver";"Neoprene 4mm thick velvet interior and MacBook Pro / Retina 15 inches";"29.9";0;0;0;19070;0;"Tucano";"accessories"
"TUC0336";"Agio Tucano MacBook Pro case / Retina 15 Blue";"nylon bag with internal compartment antivibration MacBook Pro 15 inch MacBook Retina 15";"69.9";0;0;0;19074;0;"Tucano";"accessories"
"TUC0337";"Agio case Tucano Macbook Pro / Retina 15 Black";"nylon bag with internal compartment antivibration MacBook Pro 15 inch MacBook Retina 15";"69.9";0;0;0;19075;0;"Tucano";"accessories"
"TUC0333";"Tucano Elements Second Skin MacBook Pro Case / Retina 13 / iPad Pro 12.9 Silver";"Neoprene 4mm thick velvet interior and MacBook Pro / Retina 13-inch / 12.9-inch iPad Pro";"29.9";0;0;0;19071;0;"Tucano";"accessories"
"TUC0334";"Tucano Elements Second Skin MacBook Pro Case / Retina 13 / iPad Pro 12.9 Red";"Neoprene 4mm thick velvet interior and MacBook Pro / Retina 13-inch / 12.9-inch iPad Pro";"29.9";0;0;0;19072;0;"Tucano";"accessories"
"SYN0167";"Synology DS1517 NAS server Mac and PC";"NAS with 2GB of RAM and 5 bays compatible with SATA 35 inches and 25 inches for Mac and PC";"689.99";1;1;0;18898;1;"Synology";"accessories"
"TPL0032-A";"Open - TP-LINK Cable 1m White Lightning IFM";"USB charging cable and Lightning 1 meter long with MFi certified for iPhone iPad and iPod";"12.99";0;0;0;18977;0;"TP-Link";"accessories"
"LAC0229";"LaCie 2big Quadra USB 3.0 FW800 RAID 12TB";"12TB External Hard Drive USB 3.0 speed and ultra-fast RAID system for Mac and PC";"609";1;0;0;18968;1;"LaCie";"accessories"
"LAC0232";"Lacie Rugged 500GB SSD Disk Thunderbolt USB-C";"SSD 500GB rugged, compact Thunderbolt and USB-C disc for Mac and PC";"349.99";1;1;0;18971;1;"LaCie";"accessories"
"LAC0233";"Lacie Rugged USB Disk Thunderbolt SSD 1TB-C";"1TB SSD rugged, compact Thunderbolt and USB-C disc for Mac and PC";"629.99";1;1;0;18972;1;"LaCie";"accessories"
"BEL0258-A";"Open - InvisiGlass Belkin Screen Protector Apple Watch 38mm";"Tempered glass protector with ultrafine thickness 02 mm and FluidFlex technology for Apple Watch";"19.99";0;0;0;18964;0;"Belkin";"accessories"
"OWC0110-A";"Open - OWC Multi-Mount Kit Mac Pro 2009/2010 Adapter 2.5 to 3.5";"SSD or HDD Adapter 2.5 to 3.5 and 525 for Mac Pro 2009/2012";"35.99";0;0;0;19050;0;"OWC";"accessories"
"WAC0203-A";"Open - Wacom Bamboo Fineline 3 pointer Black";"Digital Pen with Bluetooth connectivity 1024 pressure levels and retractable Pointer for iPhone and iPad";"59.9";0;0;0;19078;0;"Wacom";"accessories"
"CRU0052";"Crucial Mac Memory 8GB DDR4 2400MHz SO-DIMM";"Crucial memory Mac 8GB SO-DIMM 2400MHz DDR4 iMac 5K Retina 27 inches (Mid 2017).";"108.99";1;8;1;18966;1;"Crucial";"accessories"
"WAC0205-A";"Open - Wacom Bamboo Fineline 3 pointer Dark Blue";"Digital Pen with Bluetooth connectivity 1024 pressure levels and retractable Pointer for iPhone and iPad";"59.9";0;0;0;19079;0;"Wacom";"accessories"
"CRU0053";"Crucial Mac Memory 16GB DDR4 2400MHz SO-DIMM";"Crucial memory Mac SO-DIMM 16GB 2400MHz DDR4 iMac 5K Retina 27 inches (Mid 2017).";"211.99";1;7;1;18967;1;"Crucial";"accessories"
"JBL0123-A";"Open - JBL Flip 4 Speaker Bluetooth Black";"Bluetooth speaker JBL Flip 4 for you to take music from your iPhone or iPod";"139.99";0;0;0;18981;0;"JBL";"accessories"
"SEA0098-A";"Open - Seagate IronWolf 6TB NAS hard drive Sata 3";"NAS hard drive designed for systems with interface SATA 6Gb / s and rotation speed of 7200 rpm for Mac and PC";"279.99";0;0;0;19076;0;"Seagate";"accessories"
"APP1966-A";"Open - Apple iPhone 32GB Rose Gold";"iPhone open but like new 32GB in pink gold";"419";0;0;0;19051;0;"Apple";"smartphone"
"APP1965-A";"Like new - Apple iPhone SE 128GB Space Gray";"iPhone SE with 4 inch 128 free GB";"529";0;0;0;19011;0;"Apple";"smartphone"
"SYN0168";"Synology DS1817 NAS server Mac and PC";"NAS with 4GB of RAM and 8 bays compatible with SATA 35 inches and 25 inches for Mac and PC";"9789904";1;0;0;18899;1;"Synology";"accessories"
"APP1191-A";"Apple iMac 21.5 Core i5 3.1GHz Retina 4K 8GB 1TB";"Apple iMac desktop Core i5 21.5-inch Retina Display 31 GHz 8GB RAM 1TB 4K";"1729";0;0;0;19088;0;"Apple";"pc"
"LAC0230";"LaCie d2 USB 3.0 Hard Drive 6TB";"External Hard Disk 1 bay for Mac and PC";"229";1;2;1;18969;1;"LaCie";"accessories"
"LAC0231";"LaCie d2 Quadra 6TB External Hard Drive USB 3.0 eSATA FW800";"6TB external hard drive with USB 3.0 eSATA and FireWire 800 for Mac and PC";"309";1;0;0;18970;1;"LaCie";"accessories"
"LGE0061";"43UD79-B LG Monitor 425 4K 72% NTSC USB-C Speakers DisplayPort";"425 inch monitor 5ms response DisplayPort and USB 4 HDMI connections NTSC-C 72% for Mac and PC";"845.99";1;2;1;18965;1;"LG";"display"
"WDT0381";"4TB WD My Passport USB External Hard Drive 25 3.0 Amarillo";"4TB External Hard Drive USB 3.0 with Mac and PC light for compact design";"179.99";1;1;0;19120;1;"Western Digital";"accessories"
"WDT0382";"WD My Passport 2TB USB External Hard Drive 25 3.0 Amarillo";"2TB External Hard Drive USB 3.0 with Mac and PC light for compact design";"124.99";1;1;0;19121;1;"Western Digital";"accessories"
"WDT0386";"WD My Passport 1TB USB External Hard Drive 25 3.0 Amarillo";"1TB External Hard Drive USB 3.0 with Mac and PC light for compact design";"89.99";1;2;1;19125;1;"Western Digital";"accessories"
"WDT0385";"1TB WD My Passport 25 USB 3.0 External Hard Drive Orange";"1TB External Hard Drive USB 3.0 with Mac and PC light for compact design";"89.99";0;0;0;19124;0;"Western Digital";"accessories"
"APP2444";"Apple Watch the 1st Gen. 38mm Case Stainless steel (PRODUCT RED) Correa Sport";"Apple Watch the 1st gene. touch screen monitor stainless steel housing activity and sport strap compatible with iPhone";"669";0;0;0;19100;0;"Apple";"smartwhatch"
"WDT0383";"WD My Passport 2TB External Hard Drive USB 3.0 Orange 25";"2TB External Hard Drive USB 3.0 with Mac and PC light for compact design";"124.99";1;2;1;19122;1;"Western Digital";"accessories"
"WDT0384";"WD My Passport External Hard Drive 4TB USB 3.0 Orange 25";"4TB External Hard Drive USB 3.0 with Mac and PC light for compact design";"179.99";1;1;0;19123;1;"Western Digital";"accessories"
"APP2445";"Apple Watch the 1st Gen. 42mm Case Stainless steel (PRODUCT RED) Correa Sport";"Apple Watch the 1st gene. touch screen monitor stainless steel housing activity and sport strap compatible with iPhone";"719";0;0;0;19101;0;"Apple";"smartwhatch"
"APP2446";"Apple Watch the 1st Gen. 38mm Stainless Steel Case Classic buckle brown belt";"Apple Watch the 1st gene. touch screen monitor stainless steel housing activity and buckle strap Compatible with iPhone";"769";0;0;0;19102;0;"Apple";"smartwhatch"
"APP2447";"Apple Watch the 1st Gen. 38mm Case Stainless steel Belt Buckle Black Classic";"Apple Watch the 1st gene. touch screen monitor stainless steel housing activity and belt buckle classic Compatible with iPhone";"769";0;0;0;19103;0;"Apple";"smartwhatch"
"APP2448";"Apple Watch the 1st Gen. 42mm Case Stainless steel Belt Buckle Black Classic";"Apple Watch the 1st gene. touch screen monitor stainless steel housing activity and belt buckle classic Compatible with iPhone";"819";0;0;0;19104;0;"Apple";"smartwhatch"
"APP2449";"Apple Watch the 1st Gen. 42mm Stainless Steel Case Leather Strap Midnight Blue M";"Apple Watch the 1st gene. touch screen monitor stainless steel housing activity and strap Compatible Leather iPhone";"819";0;0;0;19105;0;"Apple";"smartwhatch"
"APP2450";"Apple Watch the 1st Gen. 42mm Stainless Steel Case Leather Strap Midnight Blue L";"Apple Watch the 1st gene. touch screen monitor stainless steel housing activity and strap Compatible Leather iPhone";"819";0;0;0;19106;0;"Apple";"smartwhatch"
"APP2451";"Apple Watch the 1st Gen. 42mm Stainless Steel Case Leather Strap Color Stone M";"Apple Watch the 1st gene. touch screen monitor stainless steel housing activity and strap Compatible Leather iPhone";"819";0;0;0;19107;0;"Apple";"smartwhatch"
"APP2452";"Apple Watch the 1st Gen. 42mm Stainless Steel Case Leather Strap Color Stone L";"Apple Watch the 1st gene. touch screen monitor stainless steel housing activity and strap Compatible Leather iPhone";"819";0;0;0;19108;0;"Apple";"smartwhatch"
"APP2453";"Apple Watch the 1st Gen. 38mm Case Stainless steel Belt Buckle Modern Midnight Blue S";"Apple Watch the 1st gene. touch screen monitor housing activity compatible stainless steel with iPhone";"869";0;0;0;19109;0;"Apple";"smartwhatch"
"SYN0169";"Synology M2D17 to M.2 PCIe Adapter Card SATA SSD";"Adapter Card Dual M.2 SSD SSD cache to improve";"148.99";0;0;0;18900;0;"Synology";"accessories"
"APP2454";"Apple Watch the 1st Gen. 38mm Case Stainless steel Belt Buckle Modern Midnight Blue M";"Apple Watch the 1st gene. touch screen monitor stainless steel housing activity buckle M compatible with iPhone";"869";0;0;0;19110;0;"Apple";"smartwhatch"
"APP2455";"Apple Watch the 1st Gen. 38mm Case Stainless steel Belt Buckle Modern Midnight Blue L";"Apple Watch the 1st gene. touch screen monitor stainless steel housing activity buckle L compatible with iPhone";"869";0;0;0;19111;0;"Apple";"smartwhatch"
"APP2456";"Apple Watch the 1st Gen. 38mm Case Stainless steel Belt Buckle Modern Light Pink S";"Apple Watch the 1st gene. touch screen monitor stainless steel housing activity and supports buckle S iPhone";"869";0;0;0;19112;0;"Apple";"smartwhatch"
"APP2457";"Apple Watch the 1st Gen. 38mm Case Stainless steel Belt Buckle Modern Light Pink M";"Apple Watch the 1st gene. touch screen monitor stainless steel housing activity and buckle M compatible with iPhone";"869";0;0;0;19113;0;"Apple";"smartwhatch"
"APP2458";"Apple Watch the 1st Gen. 38mm Case Stainless steel belt buckle Light Pink Modern L";"Apple Watch the 1st gene. touch screen monitor stainless steel housing activity and buckle L compatible with iPhone";"869";0;0;0;19114;0;"Apple";"smartwhatch"
"APP2459";"Apple Watch the 1st Gen. 42mm Case Stainless steel strap Silver";"Apple Watch the 1st gene. touch screen monitor housing activity and stainless steel strap compatible with iPhone";"1269";0;0;0;19115;0;"Apple";"smartwhatch"
"APP2460";"The 1st Gen. 42mm Apple Watch Stainless Steel Case Black Strap Stainless Steel Black Space";"Apple Watch the 1st gene. touch screen monitor housing activity and stainless steel strap compatible with iPhone";"1269";0;0;0;19116;0;"Apple";"smartwhatch"
"APP2461";"Apple Watch the 1st Gen. 38mm Case Stainless steel strap Silver";"Apple Watch the 1st gene. touch screen monitor housing activity and stainless steel strap compatible with iPhone";"1219";0;0;0;19117;0;"Apple";"smartwhatch"
"APP2462";"The 1st Gen. 38mm Apple Watch Stainless Steel Case Black Strap Stainless Steel Black Space";"Apple Watch the 1st gene. touch screen monitor housing activity and stainless steel strap compatible with iPhone";"1219";0;0;0;19118;0;"Apple";"smartwhatch"
"CRU0051";"Crucial MX300 275GB M.2 SSD Card";"275GB SSD card reading speed 530 MB / s 3D NAND technology, Micron for Mac and PC";"108.99";0;0;0;18901;0;"Crucial";"accessories"
"WAC0206-A";"Open - Wacom Bamboo Fineline 3 pointer Light Blue";"Digital Pen with Bluetooth connectivity 1024 pressure levels and retractable Pointer for iPhone and iPad";"59.9";0;0;0;19129;0;"Wacom";"accessories"
"LIF0112-A";"Open - LifeProof Fre Submersible Case iPhone 7 Plus Black";"Case submersible in water and resistant to extreme conditions for iPhone 7 Plus. The packaging is open but the case is in perfect condition";"89.99";0;0;0;19132;0;"Lifeproof";"accessories"
"TUC0306-A";"Open - Tucano Nido Hard-Shell Case MacBook Pro 15 (late 2016) Transparent";"Protective cover with slip rubber feet for Macbooks 15 inches (late 2016)";"34.9";0;0;0;19091;0;"Tucano";"accessories"
"APP0394-A";"Like new - Apple MagSafe to MagSafe converter 2";"MagSafe to MagSafe converter 2";"12";0;0;0;11329;0;"Apple";"accessories"
"NTE0021-A";"Open - NewerTech Mini DVI to DVI Adapter";"Adapter mini DVI to DVI";"18.99";0;0;0;19131;0;"NewerTech";"accessories"
"BEL0262-A";"Open - Belkin RockStar MIXIT Power Battery 10000 mAh Gray Space";"Portable external battery compartment for cables (Lightning and microUSB cable included) for iPhone and iPad";"99.99";0;0;0;19092;0;"Belkin";"accessories"
"AKI0015-A";"Open - Akitio NODE Case External Thunderbolt PCIe Graphics Card 3";"Thunderbolt expansion unit 3 for PCI Express Graphics Cards";"399.99";1;1;0;19119;1;"Akitio";"accessories"
"SEA0099-A";"Open - Seagate 8TB HDD Nas IronWolf Sata 3";"NAS hard drive designed for systems with interface SATA 6Gb / s and rotation speed of 7200 rpm for Mac and PC";"359.99";0;0;0;19096;0;"Seagate";"accessories"
"QNA0211-A";"Open - QNAP 1600MHz DDR3 memory RAM 4GB";"4GB RAM memory for NAS QNAP";"94.99";0;0;0;19095;0;"QNAP";"accessories"
"SAN0129-A";"Open - Sandisk iXpand Lightning to USB 3.0 128GB";"128GB storage unit for iPhone and iPad";"99.99";0;0;0;19094;0;"SanDisk";"accessories"
"APP1369-A";"Open - Apple iMac 27 Core i5 3.3GHz Retina 5K | 8GB RAM | 3TB Fusion";"IMac desktop computer 27 inch 5K Retina 8GB RAM 3TB Fusion";"2749";1;1;0;19130;1;"Apple";"pc"
"LOG0181";"Ultimate Ears Boom 2 Bluetooth Portable Speaker White";"Portable Bluetooth waterproof speaker white for iPhone iPad and iPod";"209";0;0;0;11579;0;"Logitech";"accessories"
"GRT0407-A";"Open - Griffin Survivor Summit Resistant Case iPhone 6 / 6S Black";"Rigid housing with screen saver and support clip iPhone 6 / 6s";"39.99";0;0;0;19155;0;"Griffin";"accessories"
"TUC0305-A";"Open - Tucano Nido Hard-Shell Case MacBook Pro 15 (Late 2016) Black";"reconditioned protective housing with slip rubber feet 15 inches MacBook Pro (Late 2016)";"34.9";0;0;0;19153;0;"Tucano";"accessories"
"SAT0022-A";"Open - Satechi USB Hub-C to USB-A / Micro SD / SD / USB-C Charger Silver";"Hub with two USB 3.0 ports and SD Micro SD USB-C port for Mac and PC";"54.99";0;0;0;19146;0;"Satechi";"accessories"
"BEL0297-A";"Open - Belkin Suit Line Backpack for MacBook Pro 13 and 15 / Retina / Air 13 Black";"Lightweight backpack with durable material and 13 internal pockets for MacBook Pro 13 and 15 inch MacBook Pro Retina 15-inch and 13-inch Air Black";"57.99";0;0;0;19177;0;"Belkin";"accessories"
"WAC0164-A";"Open - Wacom Intuos Creative Comic Pen & Touch S Graphics Tablet Black";"Graphics Tablet touch with pencil included for Mac and PC software Comic.";"99.99";0;0;0;19151;0;"Wacom";"tablet"
"LOG0193-A";"Open - Logitech QWERTY keyboard cover Spanish Create iPad Pro 129 ";"Cover with backlit keyboard and smart plug for iPad Pro.";"1499904";0;0;0;19137;0;"Logitech";"accessories"
"DLK0133-A";"Open - D-Link Omna 180 HD Cam Video surveillance camera 180 degrees FHD Home Kit";"Full HD video surveillance camera with 180 degrees and night vision compatible HomeKit";"179.99";0;0;0;19134;0;"D-Link";"camera"
"APP1964-A";"Open - Apple iPhone 32GB Space Gray";"iPhone SE with 4 inch 32GB free";"419";0;0;0;19147;0;"Apple";"smartphone"
"LGE0048-A";"Open - LG 27UD58P-B 27 4K UHD HDMI DisplayPort";"pivotable monitor for professional gamers and multimedia use with two HDMI ports for Mac and PC";"449";0;0;0;19152;0;"LG";"display"
"GTE0072-A";"Open - G-Technology 8TB G-RAID Thunderbolt 2 USB 3.0 Extra├│ble Plata";"Refurbished disk RAID 8TB with 2 bays and removable disks Thunderbolt connection 2 and USB 3.0 for Mac and PC";"683.99";1;1;0;19176;1;"G-Technology";"accessories"
"BNQ0053-A";"Open - BenQ PD2710QC Monitor 27 QHD Design Professional USB-C";"27-inch monitor with 100% sRGB-C USB connection adjustable in height and tiltable through 90 degrees for Mac and PC.";"679";0;0;0;19171;0;"BenQ";"display"
"APP2133-A";"Like new - Apple iPad Pro 12.9 Wi-Fi + Cellular 512GB Silver";"iPad Pro 12.9 inch Wi-Fi refurbished 512GB Silver";"14490004";0;0;0;19136;0;"Apple";"tablet"
"APP2272-A";"Open - Apple MacBook Pro 13 Core i5 Touch Bar 31GHz | 16GB | 256GB SSD Space Gray";"MacBook Pro 13-inch Core i5 Touch Bar 31 GHz with 16GB of RAM and 256GB PCIe SSD";"2239";0;0;0;19172;0;"Apple";"laptop"
"JYB0001";"X3 Jaybird Wireless Bluetooth Headset Black";"In-ear headphones waterproof and wireless 8 hours of autonomous iPhone iPad iPod powder and Apple Watch";"129";0;0;0;19184;0;"Jaybird";"accessories"
"JYB0002";"Jaybird Freedom Bluetooth Headphones Red";"In-ear headphones small metallic design Bluetooth connection for iPhone iPad iPod and Apple Watch";"149.99";0;0;0;19185;0;"Jaybird";"accessories"
"JYB0003";"Jaybird Freedom Bluetooth Headphones White";"In-ear headphones small metallic design Bluetooth connection for iPhone iPad iPod and Apple Watch";"149.99";0;0;0;19186;0;"Jaybird";"accessories"
"JYB0004";"Jaybird Freedom Bluetooth Headphones Black";"In-ear headphones small metallic design Bluetooth connection for iPhone iPad iPod and Apple Watch";"149.99";0;0;0;19187;0;"Jaybird";"accessories"
"MAT0003";"Matias Bluetooth keyboard Aluminum + Spanish number IOS and Mac Gray Space";"Aluminum Bluetooth keypad manages 4 devices simultaneously for PC and Mac iPad iPhone";"119.99";1;0;0;19189;0;"Matias";"accessories"
"LOG0231";"Logitech Harmony Remote Intelligent Companion";"Intelligent controller with direct control button and compatible numeric keys with 270.000 devices";"129";1;5;1;19183;1;"Logitech";"other"
"LOG0232";"Logitech Webcam Pro C922 FHD";"resolution video camera recorder FHD 1080p and 720p HD for Mac and PC";"119";0;0;0;19188;0;"Logitech";"camera"
"WOE0002-A";"Open - Wowewa Protector Tempered Glass iPhone 6s Plus / 6 Plus";"Tempered glass protector refitted for iPhone 6s Plus / 6 Plus";"9.99";0;0;0;19191;0;"Wowewa";"accessories"
"SPE0186-A";"Open - Speck Case SmartShell MacBook Pro 15 Touch Bar Black";"Reconditioned housing for 15-inch MacBook Pro Touch Bar in black";"49.99";0;0;0;19179;0;"Spek SeeThru";"accessories"
"KAN0047-A";"Open - Kanex GoPower 15000mAh USB External Battery-C Gray Space";"Reconditioned laptop battery 15000mAh with USB-C and USB connection for MacBook 12 and USB connection for iPhone and iPad";"99.99";0;0;0;19178;0;"Kanex";"accessories"
"OWC0226-A";"Open - OWC USB Dock-C 10-port power 80W Gray Space";"Aluminum Hub with 10 different ports include 2 USB-C ports and 0.5m cable for Mac and PC";"217.99";0;0;0;19181;0;"OWC";"accessories"
"APP1188-A";"Like new - magnetic charging cable for Apple Watch (1m)";"Magnetic charging cable for Apple Watch refitted.";"350005";0;0;0;18558;0;"Apple";"accessories"
"APP2145-A";"Like new - Apple iPad Pro 10.5 Wi-Fi 64GB Oro Rosa";"Pro New iPad 64GB Wi-Fi refitted and running like new";"729";0;0;0;19180;0;"Apple";"tablet"
"BNQ0054";"Designer PD2500Q Monitor BenQ 25 professional design";"25-inch monitor for professional designers height adjustable and pivotable for Mac and PC";"327";1;1;0;19090;1;"BenQ";"display"
"OWC0260";"OWC Mercury Electra 6G SSD 120GB";"HDD SATA III 120GB SSD 7mm for Mac.";"118.99";1;0;0;20361;1;"OWC";"accessories"
"OWC0237";"OWC Mercury Electra 6G SSD 250GB";"SSD 250GB SATA HDD 7mm III for Mac.";"145.99";1;1;0;19240;1;"OWC";"accessories"
"OWC0238";"OWC Mercury Electra 6G SSD 500GB";"SSD 500GB SATA HDD 7mm III for Mac.";"266.99";1;1;0;19241;1;"OWC";"accessories"
"OWC0130";"OWC Mercury Electra 6G SSD 960GB";"SSD 960GB SATA HDD 7mm III for Mac and PC.";"483.99";0;0;0;3549;0;"OWC";"accessories"
"OWC0253";"OWC Mercury Electra 6G SSD 1TB";"1TB HDD SATA III SSD 7mm for Mac.";"435.99";1;1;0;20354;1;"OWC";"accessories"
"OWC0223";"OWC Mercury Electra 6G SSD 2TB";"2TB HDD SATA III SSD 7mm for Mac.";"1004.99";1;1;0;21015;1;"OWC";"accessories"
"SEA0107";"Seagate Enterprise Capacity Hard Drive 8TB 35 7200rpm";"Hard disk designed to NAS servers with SATA interface 6GB / s and rotation 7200rpm";"349.99";0;0;0;19268;0;"Seagate";"accessories"
"LOG0233";"Logitech Ultimate Ears UE Megaboom Plum Wireless Speaker";"Logitech Portable Bluetooth Speaker for iPhone iPad and iPod.";"309";0;0;0;19270;0;"Logitech";"accessories"
"SEA0108";"Seagate Hard Drive Pro 10TB IronWolf Nas Sata 3";"NAS hard drive designed for systems with interface SATA 6Gb / s and rotation speed 7200rpm for Mac and PC";"459.99";0;0;0;19269;0;"Seagate";"accessories"
"GTE0028";"G-Technology G-Drive mobile HDD FW / USB 2.0 500GB";"500GB external hard drive with aluminum housing connection speeds of 5400rpm USB 2.0 FireWire 800 for Mac and PC";"59.99";0;0;0;10593;0;"G-Technology";"accessories"
"LIF0117-A";"Open - LifeProof Nood Submersible Case iPhone 7 Plus Black";"waterproof and resistant to extreme conditions Reconditioned Case for iPhone 7 Plus";"99.99";1;1;0;19254;1;"Lifeproof";"accessories"
"OWC0190-A";"Open - Mac OWC Memory 16GB 1333MHZ DDR3 DIMM";"16GB RAM for Mac Pro 2010/2012 Reconditioned";"1199897";0;0;0;19271;0;"OWC";"accessories"
"GTE0059-A";"Open - G-Technology G-DRIVE Hard Disk Thunderbolt 8TB 7200rpm USB 3.0";"Hard Disk with Thunderbolt and USB 3.0 connection for Mac and PC Refurbished";"527.99";0;0;0;19213;0;"G-Technology";"accessories"
"APP0952-A";"Like new - Apple MacBook Pro Retina 13 Core i5 27 Ghz | 8GB RAM | 128GB Flash";"MacBook Pro 13-inch Retina screen i5 128GB RAM 8GB Flash 27GHz reconditioned";"1449";0;0;0;17241;0;"Apple";"laptop"
"AP20294";"Like new - Apple AirPort Time Capsule 2TB";"Apple AirPort Time Capsule 2TB reconditioned";"329";0;0;0;19204;0;"Apple";"accessories"
"APP2466";"128GB Apple iPod Touch Rosa";"6th generation iPod Touch 128GB with 8 megapixel camera.";"342.81";1;1;0;19288;1;"Apple";"other"
"APP2467";"128GB Apple iPod Touch Gold";"6th generation iPod Touch 128GB with 8 megapixel camera.";"342.81";1;4;1;19289;1;"Apple";"other"
"APP2468";"Blue 128GB Apple iPod Touch";"6th generation iPod Touch 128GB with 8 megapixel camera.";"342.81";1;1;0;19290;1;"Apple";"other"
"APP2469";"Apple iPod Touch 128GB Silver";"6th generation iPod Touch 128GB with 8 megapixel camera.";"342.81";1;0;0;19291;0;"Apple";"other"
"APP2470";"Apple 128GB iPod Touch Gray Space";"6th generation iPod Touch 128GB with 8 megapixel camera.";"342.81";1;1;0;19292;1;"Apple";"other"
"SHE0040";"SwitchEasy CoverBuddy Shell iPad Pro 97 Transparent";"Case rigid polycarbonate portall├ípices iPad Pro 97 inches";"29.99";0;0;0;19301;0;"SwitchEasy";"accessories"
"SHE0041";"SwitchEasy CoverBuddy Shell iPad Pro 97 Space Gray";"Case rigid polycarbonate portall├ípices iPad Pro 97 inches";"29.99";0;0;0;19302;0;"SwitchEasy";"accessories"
"OWC0241";"SSD OWC Aura expansion kit 1TB 6G MacBook Air 2010/2011";"1TB SSD expansion MacBook Air 11-inch and 13-inch Late 2010 to Mid 2011 Kit tools";"599.99";1;1;0;19263;1;"OWC";"accessories"
"COR0002";"Corning Optical Thunderbolt Cable 10m";"Optical Cable 10-meter thunderbolt";"302.99";1;0;0;19247;1;"NA";"accessories"
